Name,Minimum,Maximum,Length,Direction,locus_tag,TPM,RPKM
GTPase Der,991379,992842,1464,forward,,37.39,49.66
methionine/glutamine aminotransferase CDS,992994,994142,1149,forward,PP_0858,41.29,54.84
methionine/glutamine aminotransferase,992994,994142,1149,forward,,41.29,54.84
ketoglutaramate omega-amidase CDS,994130,994921,792,forward,PP_0859,35.66,47.37
ketoglutaramate omega-amidase,994130,994921,792,forward,,35.66,47.37
sulfite reductase flavoprotein subunit CDS,995046,997595,2550,reverse,PP_0860,18.93,25.15
sulfite reductase flavoprotein subunit,995046,997595,2550,reverse,,18.93,25.15
outer membrane ferric siderophore receptor CDS,997827,1000118,2292,reverse,PP_0861,6.2,8.24
outer membrane ferric siderophore receptor,997827,1000118,2292,reverse,,6.2,8.24
PKHD-type hydroxylase CDS,1000340,1001020,681,forward,PP_0862,10.3,13.68
PKHD-type hydroxylase,1000340,1001020,681,forward,,10.3,13.68
hypothetical protein CDS,1001024,1001794,771,forward,PP_0863,36.99,49.14
hypothetical protein,1001024,1001794,771,forward,,36.99,49.14
speC CDS,1001823,1002986,1164,reverse,PP_0864,3.81,5.06
ornithine decarboxylase,1001823,1002986,1164,reverse,,3.81,5.06
ECF subfamily RNA polymerase sigma-24 factor CDS,1003494,1003979,486,forward,PP_0865,5.13,6.81
ECF subfamily RNA polymerase sigma-24 factor,1003494,1003979,486,forward,,5.13,6.81
transmembrane sensor CDS,1003976,1004962,987,forward,PP_0866,0.94,1.24
transmembrane sensor,1003976,1004962,987,forward,,0.94,1.24
FecA-like outer membrane receptor CDS,1005071,1007500,2430,forward,PP_0867,5.77,7.67
FecA-like outer membrane receptor,1005071,1007500,2430,forward,,5.77,7.67
yehX CDS,1007590,1008747,1158,reverse,PP_0868,2.47,3.28
ABC transporter ATP-binding protein,1007590,1008747,1158,reverse,,2.47,3.28
yehW CDS,1008744,1009397,654,reverse,PP_0869,2.26,3
osmoprotectant ABC transporter permease,1008744,1009397,654,reverse,,2.26,3
glycine betaine/carnitine/choline ABC transporter substrate-binding protein CDS,1009394,1010335,942,reverse,PP_0870,8.08,10.74
glycine betaine/carnitine/choline ABC transporter substrate-binding protein,1009394,1010335,942,reverse,,8.08,10.74
glycine betaine/carnitine/choline ABC transporter permease CDS,1010319,1011062,744,reverse,PP_0871,23.01,30.57
glycine betaine/carnitine/choline ABC transporter permease,1010319,1011062,744,reverse,,23.01,30.57
prfC CDS,1011589,1013172,1584,forward,PP_0872,35.89,47.68
peptide chain release factor 3,1011589,1013172,1584,forward,,35.89,47.68
potF-I CDS,1013303,1014382,1080,reverse,PP_0873,3.93,5.22
putrescine-binding protein,1013303,1014382,1080,reverse,,3.93,5.22
hypothetical protein CDS,1014435,1014776,342,reverse,PP_0874,1.35,1.79
hypothetical protein,1014435,1014776,342,reverse,,1.35,1.79
hypothetical protein CDS,1014810,1016240,1431,reverse,PP_0875,1.35,1.8
hypothetical protein,1014810,1016240,1431,reverse,,1.35,1.8
AraC family transcriptional regulator CDS,1016281,1017105,825,reverse,PP_0876,5.82,7.73
AraC family transcriptional regulator,1016281,1017105,825,reverse,,5.82,7.73
hypothetical protein CDS,1017382,1017861,480,reverse,PP_5461,89.61,119.02
hypothetical protein,1017382,1017861,480,reverse,,89.61,119.02
dppF CDS,1018092,1019060,969,reverse,PP_0878,36.81,48.9
dipeptide ABC transporter ATP-binding protein,1018092,1019060,969,reverse,,36.81,48.9
dppD CDS,1019060,1020028,969,reverse,PP_0879,38.58,51.24
dipeptide ABC transporter ATP-binding protein,1019060,1020028,969,reverse,,38.58,51.24
dppC CDS,1020039,1020965,927,reverse,PP_0880,15.38,20.43
dipeptide ABC transporter permease,1020039,1020965,927,reverse,,15.38,20.43
dppB CDS,1020976,1021986,1011,reverse,PP_0881,12.23,16.25
dipeptide ABC transporter permease,1020976,1021986,1011,reverse,,12.23,16.25
dppA-I CDS,1022078,1023712,1635,reverse,PP_0882,93.48,124.17
dipeptide ABC transporter substrate-binding protein,1022078,1023712,1635,reverse,,93.48,124.17
opdP CDS,1023767,1025146,1380,reverse,PP_0883,16.59,22.03
glycine-glutamate dipeptide porin,1023767,1025146,1380,reverse,,16.59,22.03
dppA-II CDS,1025375,1026967,1593,reverse,PP_0884,27.35,36.33
dipeptide ABC transporter substrate-binding protein,1025375,1026967,1593,reverse,,27.35,36.33
dppA-III CDS,1027114,1028739,1626,reverse,PP_0885,317.26,421.41
dipeptide ABC transporter substrate-binding protein,1027114,1028739,1626,reverse,,317.26,421.41
hypothetical protein CDS,1029120,1029836,717,reverse,PP_0886,65.78,87.38
hypothetical protein,1029120,1029836,717,reverse,,65.78,87.38
sensor histidine kinase CDS,1029943,1031295,1353,forward,PP_0887,62.73,83.32
sensor histidine kinase,1029943,1031295,1353,forward,,62.73,83.32
regA CDS,1031295,1031855,561,forward,PP_0888,203.76,270.66
photosynthetic apparatus regulatory protein RegA,1031295,1031855,561,forward,,203.76,270.66
hypothetical protein CDS,1031907,1033043,1137,forward,PP_0889,24.96,33.16
hypothetical protein,1031907,1033043,1137,forward,,24.96,33.16
hypothetical protein CDS,1033040,1033336,297,forward,PP_0890,14.3,18.99
hypothetical protein,1033040,1033336,297,forward,,14.3,18.99
hypothetical protein CDS,1033381,1033962,582,forward,PP_0891,29.5,39.18
hypothetical protein,1033381,1033962,582,forward,,29.5,39.18
phospholipase family protein CDS,1033964,1035121,1158,forward,PP_0892,8.69,11.54
phospholipase family protein,1033964,1035121,1158,forward,,8.69,11.54
ThiJ/PfpI family protein CDS,1035164,1035751,588,forward,PP_0893,81.39,108.11
ThiJ/PfpI family protein,1035164,1035751,588,forward,,81.39,108.11
hypothetical protein CDS,1035782,1036180,399,reverse,PP_0894,30.3,40.25
hypothetical protein,1035782,1036180,399,reverse,,30.3,40.25
hypothetical protein CDS,1036296,1036886,591,forward,PP_0895,4.22,5.6
hypothetical protein,1036296,1036886,591,forward,,4.22,5.6
carbon-nitrogen hydrolase family protein CDS,1036883,1037755,873,forward,PP_0896,2.75,3.65
carbon-nitrogen hydrolase family protein,1036883,1037755,873,forward,,2.75,3.65
class 1 fumarate hydratase CDS,1037871,1039394,1524,reverse,PP_0897,9.45,12.55
class 1 fumarate hydratase,1037871,1039394,1524,reverse,,9.45,12.55
ferredoxin reductase CDS,1039644,1040564,921,forward,PP_0899,37.68,50.05
ferredoxin reductase,1039644,1040564,921,forward,,37.68,50.05
PAP2 family protein CDS,1040606,1041334,729,reverse,PP_0900,6.46,8.58
PAP2 family protein,1040606,1041334,729,reverse,,6.46,8.58
colR CDS,1041518,1042201,684,forward,PP_0901,42.57,56.55
two-component system response regulator,1041518,1042201,684,forward,,42.57,56.55
colS CDS,1042191,1043501,1311,forward,PP_0902,20.94,27.82
integral membrane sensor signal transduction histidine kinase,1042191,1043501,1311,forward,,20.94,27.82
hypothetical protein CDS,1043609,1044289,681,forward,PP_0903,81.86,108.74
hypothetical protein,1043609,1044289,681,forward,,81.86,108.74
protein InaA CDS,1044293,1044994,702,forward,PP_0904,67.84,90.12
protein InaA,1044293,1044994,702,forward,,67.84,90.12
hypothetical protein CDS,1044994,1045227,234,forward,PP_0905,230.35,305.98
hypothetical protein,1044994,1045227,234,forward,,230.35,305.98
RND family multidrug transporter CDS,1045333,1048377,3045,reverse,PP_0906,27.3,36.26
RND family multidrug transporter,1045333,1048377,3045,reverse,,27.3,36.26
RND transporter membrane fusion protein-like protein CDS,1048379,1049599,1221,reverse,PP_0907,45.62,60.6
RND transporter membrane fusion protein-like protein,1048379,1049599,1221,reverse,,45.62,60.6
hypothetical protein CDS,1049755,1050852,1098,reverse,PP_0908,4.88,6.48
hypothetical protein,1049755,1050852,1098,reverse,,4.88,6.48
hypothetical protein CDS,1050855,1051919,1065,reverse,PP_0909,6.15,8.17
hypothetical protein,1050855,1051919,1065,reverse,,6.15,8.17
hypothetical protein CDS,1051939,1053366,1428,reverse,PP_0910,3.3,4.38
hypothetical protein,1051939,1053366,1428,reverse,,3.3,4.38
hypothetical protein CDS,1053476,1053862,387,reverse,PP_0911,1.79,2.38
hypothetical protein,1053476,1053862,387,reverse,,1.79,2.38
hypothetical protein CDS,1053876,1054463,588,reverse,PP_0912,6.04,8.03
hypothetical protein,1053876,1054463,588,reverse,,6.04,8.03
hypothetical protein CDS,1054500,1055831,1332,reverse,PP_0913,138.03,183.35
hypothetical protein,1054500,1055831,1332,reverse,,138.03,183.35
GGDEF domain-containing protein CDS,1055990,1058071,2082,reverse,PP_0914,147.18,195.5
GGDEF domain-containing protein,1055990,1058071,2082,reverse,,147.18,195.5
sodB CDS,1058291,1058887,597,reverse,PP_0915,79.62,105.76
superoxide dismutase,1058291,1058887,597,reverse,,79.62,105.76
amino acid transporter LysE CDS,1059154,1059768,615,reverse,PP_0916,1.65,2.19
amino acid transporter LysE,1059154,1059768,615,reverse,,1.65,2.19
iciA CDS,1059855,1060745,891,forward,PP_0917,10.15,13.48
chromosome initiation inhibitor,1059855,1060745,891,forward,,10.15,13.48
3-beta hydroxysteroid dehydrogenase/isomerase family protein CDS,1060795,1061787,993,forward,PP_0918,8.55,11.36
3-beta hydroxysteroid dehydrogenase/isomerase family protein,1060795,1061787,993,forward,,8.55,11.36
hypothetical protein CDS,1061861,1062730,870,forward,PP_0919,14,18.6
hypothetical protein,1061861,1062730,870,forward,,14,18.6
xenB CDS,1062839,1063888,1050,reverse,PP_0920,6.24,8.29
xenobiotic reductase B,1062839,1063888,1050,reverse,,6.24,8.29
ArsR family transcriptional regulator CDS,1063906,1064208,303,reverse,PP_0921,33.51,44.51
ArsR family transcriptional regulator,1063906,1064208,303,reverse,,33.51,44.51
hypothetical protein CDS,1064359,1064943,585,forward,PP_0922,85.2,113.17
hypothetical protein,1064359,1064943,585,forward,,85.2,113.17
acyltransferase CDS,1065056,1065844,789,reverse,PP_0923,8.36,11.11
acyltransferase,1065056,1065844,789,reverse,,8.36,11.11
hypothetical protein CDS,1065844,1066599,756,reverse,PP_0924,2.5,3.32
hypothetical protein,1065844,1066599,756,reverse,,2.5,3.32
hypothetical protein CDS,1066760,1067647,888,forward,PP_0925,62.16,82.56
hypothetical protein,1066760,1067647,888,forward,,62.16,82.56
membrane protein CDS,1067835,1068782,948,forward,PP_0926,13.92,18.49
membrane protein,1067835,1068782,948,forward,,13.92,18.49
aroP-I CDS,1068839,1070200,1362,forward,PP_0927,10.23,13.59
aromatic amino acid transport protein,1068839,1070200,1362,forward,,10.23,13.59
K+-dependent Na+/Ca+ exchanger-like protein CDS,1070342,1071385,1044,reverse,PP_0928,12.02,15.97
K -dependent Na /Ca  exchanger-like protein,1070342,1071385,1044,reverse,,12.02,15.97
lipoprotein CDS,1071446,1071820,375,reverse,PP_0929,2.71,3.6
lipoprotein,1071446,1071820,375,reverse,,2.71,3.6
gatB CDS,1071947,1073392,1446,reverse,PP_0930,20.52,27.26
aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,1071947,1073392,1446,reverse,,20.52,27.26
gatA CDS,1073404,1074855,1452,reverse,PP_0931,11.7,15.54
glutamyl-tRNA(Gln) amidotransferase subunit A,1073404,1074855,1452,reverse,,11.7,15.54
gatC CDS,1074871,1075179,309,reverse,PP_0932,36.29,48.21
aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C,1074871,1075179,309,reverse,,36.29,48.21
mreB CDS,1075283,1076401,1119,forward,PP_0933,24,31.88
cell wall structural actin-like protein MreB,1075283,1076401,1119,forward,,24,31.88
mreC CDS,1076622,1077620,999,forward,PP_0934,11.13,14.79
cell shape-determining protein MreC,1076622,1077620,999,forward,,11.13,14.79
mreD CDS,1077617,1078108,492,forward,PP_0935,7.41,9.84
rod shape-determining protein MreD,1077617,1078108,492,forward,,7.41,9.84
maf CDS,1078141,1078752,612,forward,PP_0936,18.55,24.64
septum formation protein,1078141,1078752,612,forward,,18.55,24.64
rng CDS,1078806,1080263,1458,forward,PP_0937,61.85,82.15
endoribonuclease G,1078806,1080263,1458,forward,,61.85,82.15
hypothetical protein CDS,1080346,1084167,3822,forward,PP_0938,58.48,77.68
hypothetical protein,1080346,1084167,3822,forward,,58.48,77.68
carbon-nitrogen hydrolase family protein CDS,1084176,1085027,852,forward,PP_0939,139.42,185.2
carbon-nitrogen hydrolase family protein,1084176,1085027,852,forward,,139.42,185.2
tldD CDS,1085030,1086469,1440,forward,PP_0940,212.19,281.85
microcin B17 maturation protease,1085030,1086469,1440,forward,,212.19,281.85
ribosome associated protein CDS,1086527,1087048,522,reverse,PP_0941,81.51,108.27
ribosome associated protein,1086527,1087048,522,reverse,,81.51,108.27
pmbA CDS,1087146,1088504,1359,forward,PP_0942,50.19,66.67
regulatory protease,1087146,1088504,1359,forward,,50.19,66.67
hypothetical protein CDS,1088758,1089150,393,forward,PP_0943,360.86,479.33
hypothetical protein,1088758,1089150,393,forward,,360.86,479.33
fumC-I CDS,1089140,1090519,1380,forward,PP_0944,186.14,247.24
class 2 fumarate hydratase,1089140,1090519,1380,forward,,186.14,247.24
hypothetical protein CDS,1090547,1091008,462,forward,PP_0945,633.9,842.01
hypothetical protein,1090547,1091008,462,forward,,633.9,842.01
sodA CDS,1090989,1091621,633,forward,PP_0946,181.39,240.94
superoxide dismutase,1090989,1091621,633,forward,,181.39,240.94
membrane protein CDS,1091618,1092526,909,forward,PP_0947,58.94,78.29
membrane protein,1091618,1092526,909,forward,,58.94,78.29
ptsH CDS,1092554,1092826,273,reverse,PP_0948,101.6,134.95
phosphocarrier protein HPr,1092554,1092826,273,reverse,,101.6,134.95
ATP-binding protein CDS,1092845,1093699,855,reverse,PP_0949,208.89,277.46
ATP-binding protein,1092845,1093699,855,reverse,,208.89,277.46
ptsN CDS,1093702,1094166,465,reverse,PP_0950,328.11,435.82
phosphotransferase system subunit IIA,1093702,1094166,465,reverse,,328.11,435.82
hpf CDS,1094179,1094487,309,reverse,PP_0951,2320.16,3081.87
ribosome hibernation promoting factor,1094179,1094487,309,reverse,,2320.16,3081.87
rpoN CDS,1094567,1096060,1494,reverse,PP_0952,123.25,163.71
RNA polymerase sigma-54 factor,1094567,1096060,1494,reverse,,123.25,163.71
lptB CDS,1096236,1096961,726,reverse,PP_0953,120.4,159.92
ABC transporter ATP-binding protein,1096236,1096961,726,reverse,,120.4,159.92
hypothetical protein CDS,1096962,1097486,525,reverse,PP_0954,567.5,753.82
hypothetical protein,1096962,1097486,525,reverse,,567.5,753.82
hypothetical protein CDS,1097473,1098045,573,reverse,PP_0955,248.38,329.93
hypothetical protein,1097473,1098045,573,reverse,,248.38,329.93
kdsC CDS,1098054,1098578,525,reverse,PP_0956,201.74,267.97
3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,1098054,1098578,525,reverse,,201.74,267.97
kdsD CDS,1098591,1099565,975,reverse,PP_0957,41.7,55.39
D-arabinose 5-phosphate isomerase,1098591,1099565,975,reverse,,41.7,55.39
mlaF CDS,1099814,1100623,810,forward,PP_0958,34.58,45.94
ABC transporter ATP-binding protein,1099814,1100623,810,forward,,34.58,45.94
mlaE CDS,1100620,1101420,801,forward,PP_0959,53.75,71.4
phospholipid ABC transporter permease,1100620,1101420,801,forward,,53.75,71.4
mlaD CDS,1101420,1101905,486,forward,PP_0960,85.94,114.15
phospholipid ABC transporter substrate-binding protein,1101420,1101905,486,forward,,85.94,114.15
ttg2D CDS,1101915,1102562,648,forward,PP_0961,115.73,153.72
toluene tolerance protein,1101915,1102562,648,forward,,115.73,153.72
ttg2E CDS,1102559,1102861,303,forward,PP_0962,74.94,99.54
toluene-tolerance protein,1102559,1102861,303,forward,,74.94,99.54
ttg2F CDS,1102979,1103218,240,forward,PP_0963,142.68,189.52
BolA family protein,1102979,1103218,240,forward,,142.68,189.52
murA CDS,1103242,1104507,1266,forward,PP_0964,51.62,68.56
UDP-N-acetylglucosamine 1-carboxyvinyltransferase,1103242,1104507,1266,forward,,51.62,68.56
hisG CDS,1104599,1105234,636,forward,PP_0965,29.31,38.94
ATP phosphoribosyltransferase,1104599,1105234,636,forward,,29.31,38.94
hisD CDS,1105521,1106846,1326,forward,PP_0966,18.62,24.73
histidinol dehydrogenase,1105521,1106846,1326,forward,,18.62,24.73
hisC CDS,1106849,1107895,1047,forward,PP_0967,20.58,27.34
histidinol-phosphate aminotransferase,1106849,1107895,1047,forward,,20.58,27.34
hypothetical protein CDS,1108011,1109252,1242,reverse,PP_0968,29.13,38.7
hypothetical protein,1108011,1109252,1242,reverse,,29.13,38.7
GntR family transcriptional regulator CDS,1109335,1109985,651,forward,PP_0969,2.34,3.11
GntR family transcriptional regulator,1109335,1109985,651,forward,,2.34,3.11
cyanate MFS transporter CDS,1109975,1111279,1305,forward,PP_0970,4,5.31
cyanate MFS transporter,1109975,1111279,1305,forward,,4,5.31
hypothetical protein CDS,1111389,1111865,477,forward,PP_0971,140.77,186.98
hypothetical protein,1111389,1111865,477,forward,,140.77,186.98
hypothetical protein CDS,1111882,1112199,318,forward,PP_0972,24.24,32.19
hypothetical protein,1111882,1112199,318,forward,,24.24,32.19
nucleoid-associated protein CDS,1112147,1113154,1008,reverse,PP_0973,18.86,25.06
nucleoid-associated protein,1112147,1113154,1008,reverse,,18.86,25.06
hupN CDS,1113524,1113805,282,forward,PP_0975,51.39,68.26
DNA-binding protein HU,1113524,1113805,282,forward,,51.39,68.26
rlmF CDS,1113853,1114806,954,reverse,PP_0976,5.61,7.45
ribosomal RNA large subunit methyltransferase F,1113853,1114806,954,reverse,,5.61,7.45
valS CDS,1114985,1117831,2847,reverse,PP_0977,47.14,62.61
valine--tRNA ligase,1114985,1117831,2847,reverse,,47.14,62.61
hypothetical protein CDS,1117915,1118280,366,reverse,PP_0978,234.15,311.02
hypothetical protein,1117915,1118280,366,reverse,,234.15,311.02
holC CDS,1118286,1118714,429,reverse,PP_0979,12.8,17
DNA polymerase III subunit chi,1118286,1118714,429,reverse,,12.8,17
pepA CDS,1118765,1120258,1494,reverse,PP_0980,9.27,12.31
cytosol aminopeptidase,1118765,1120258,1494,reverse,,9.27,12.31
YjgP/YjgQ family permease CDS,1120560,1121675,1116,forward,PP_0982,26.42,35.1
YjgP/YjgQ family permease,1120560,1121675,1116,forward,,26.42,35.1
membrane protein CDS,1121668,1122729,1062,forward,PP_0983,26.99,35.84
membrane protein,1121668,1122729,1062,forward,,26.99,35.84
membrane protein CDS,1122876,1123364,489,reverse,PP_0984,42.47,56.41
membrane protein,1122876,1123364,489,reverse,,42.47,56.41
gcvT-I CDS,1124021,1125142,1122,reverse,PP_0986,78.77,104.63
aminomethyltransferase,1124021,1125142,1122,reverse,,78.77,104.63
tdcG-II CDS,1125170,1126546,1377,reverse,PP_0987,60.36,80.18
L-serine dehydratase,1125170,1126546,1377,reverse,,60.36,80.18
gcvP-I CDS,1126695,1129550,2856,reverse,PP_0988,47.81,63.51
glycine dehydrogenase,1126695,1129550,2856,reverse,,47.81,63.51
gcvH-I CDS,1129562,1129945,384,reverse,PP_0989,4.21,5.59
