Name,Minimum,Maximum,Length,Direction,locus_tag,TPM,RPKM
lipoprotein,1704065,1704613,549,forward,,49.61,67.16
hypothetical protein CDS,1704636,1705964,1329,forward,PP_1499,88.02,119.17
hypothetical protein,1704636,1705964,1329,forward,,88.02,119.17
lipoprotein CDS,1705936,1706859,924,forward,PP_1500,53.66,72.65
lipoprotein,1705936,1706859,924,forward,,53.66,72.65
hypothetical protein CDS,1706856,1707182,327,forward,PP_1501,31.27,42.33
hypothetical protein,1706856,1707182,327,forward,,31.27,42.33
OmpA family protein CDS,1707324,1708115,792,reverse,PP_1502,23.53,31.86
OmpA family protein,1707324,1708115,792,reverse,,23.53,31.86
hypothetical protein CDS,1708166,1708636,471,reverse,PP_1503,43.41,58.77
hypothetical protein,1708166,1708636,471,reverse,,43.41,58.77
hypothetical protein CDS,1708856,1709233,378,reverse,PP_1504,236.48,320.16
hypothetical protein,1708856,1709233,378,reverse,,236.48,320.16
ppc CDS,1709382,1712009,2628,forward,PP_1505,11.02,14.92
phosphoenolpyruvate carboxylase,1709382,1712009,2628,forward,,11.02,14.92
adk CDS,1712267,1712917,651,forward,PP_1506,12.51,16.93
adenylate kinase,1712267,1712917,651,forward,,12.51,16.93
tsaB CDS,1713057,1713731,675,forward,PP_1507,6.70,9.07
endopeptidase,1713057,1713731,675,forward,,6.70,9.07
hypothetical protein CDS,1713833,1714153,321,forward,PP_1508,87.38,118.29
hypothetical protein,1713833,1714153,321,forward,,87.38,118.29
hypothetical protein CDS,1714157,1715026,870,forward,PP_1509,31.41,42.52
hypothetical protein,1714157,1715026,870,forward,,31.41,42.52
carboxyvinyl-carboxyphosphonate phosphorylmutase CDS,1715055,1715885,831,forward,PP_1510,12.74,17.25
carboxyvinyl-carboxyphosphonate phosphorylmutase,1715055,1715885,831,forward,,12.74,17.25
hypothetical protein CDS,1715885,1716574,690,forward,PP_1511,14.42,19.53
hypothetical protein,1715885,1716574,690,forward,,14.42,19.53
hypothetical protein CDS,1716577,1717197,621,reverse,PP_1512,129.81,175.75
hypothetical protein,1716577,1717197,621,reverse,,129.81,175.75
rsmJ CDS,1717302,1718078,777,forward,PP_1513,12.58,17.03
ribosomal RNA small subunit methyltransferase J,1717302,1718078,777,forward,,12.58,17.03
hypothetical protein CDS,1718271,1719239,969,forward,PP_1514,25.77,34.89
hypothetical protein,1718271,1719239,969,forward,,25.77,34.89
"Transcriptional regulator, tetR family CDS",1719369,1720010,642,reverse,PP_1515,32.70,44.26
"Transcriptional regulator, tetR family",1719369,1720010,642,reverse,,32.70,44.26
RND membrane fusion protein CDS,1720261,1721361,1101,forward,PP_1516,9.12,12.35
RND membrane fusion protein,1720261,1721361,1101,forward,,9.12,12.35
RND family transporter CDS,1721368,1724433,3066,forward,PP_1517,6.76,9.15
RND family transporter,1721368,1724433,3066,forward,,6.76,9.15
hypothetical protein CDS,1724482,1725168,687,reverse,PP_1518,19.62,26.57
hypothetical protein,1724482,1725168,687,reverse,,19.62,26.57
lipoprotein CDS,1725202,1725600,399,reverse,PP_1519,48.30,65.39
lipoprotein,1725202,1725600,399,reverse,,48.30,65.39
plsB CDS,1725677,1728163,2487,reverse,PP_1520,6.55,8.87
glycerol-3-phosphate acyltransferase,1725677,1728163,2487,reverse,,6.55,8.87
hypothetical protein CDS,1728233,1728373,141,reverse,PP_1521,491.52,665.45
hypothetical protein,1728233,1728373,141,reverse,,491.52,665.45
cspA-I CDS,1728397,1728606,210,forward,PP_1522,417.05,564.62
major cold shock protein,1728397,1728606,210,forward,,417.05,564.62
hypothetical protein CDS,1728729,1729106,378,reverse,PP_1523,29.44,39.86
hypothetical protein,1728729,1729106,378,reverse,,29.44,39.86
rlmAA CDS,1729124,1729936,813,reverse,PP_1524,13.58,18.38
23S rRNA (guanine(745)-N(1))-methyltransferase,1729124,1729936,813,reverse,,13.58,18.38
dapE CDS,1729936,1731087,1152,reverse,PP_1525,5.73,7.76
succinyl-diaminopimelate desuccinylase,1729936,1731087,1152,reverse,,5.73,7.76
beta-(1-3)-glucosyl transferase CDS,1731278,1733869,2592,reverse,PP_1526,28.76,38.94
beta-(1-3)-glucosyl transferase,1731278,1733869,2592,reverse,,28.76,38.94
tcdA CDS,1733983,1734798,816,forward,PP_1527,6.21,8.41
tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA,1733983,1734798,816,forward,,6.21,8.41
hypothetical protein CDS,1734911,1735321,411,reverse,PP_1528,20.47,27.72
hypothetical protein,1734911,1735321,411,reverse,,20.47,27.72
csdA CDS,1735318,1736523,1206,reverse,PP_1529,21.98,29.76
cysteine desulfurase,1735318,1736523,1206,reverse,,21.98,29.76
dapD CDS,1736605,1737639,1035,reverse,PP_1530,11.89,16.10
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase",1736605,1737639,1035,reverse,,11.89,16.10
yffB CDS,1737671,1738018,348,reverse,PP_1531,14.04,19.01
glutathione-dependent thiol reductase,1737671,1738018,348,reverse,,14.04,19.01
putative Phage integrase CDS,1738086,1739192,1107,reverse,PP_1532,26.81,36.29
putative Phage integrase,1738086,1739192,1107,reverse,,26.81,36.29
excisionase CDS,1739173,1739415,243,reverse,PP_1533,45.42,61.50
excisionase,1739173,1739415,243,reverse,,45.42,61.50
hypothetical protein CDS,1739449,1739766,318,reverse,PP_1534,26.74,36.21
hypothetical protein,1739449,1739766,318,reverse,,26.74,36.21
putative Methyltransferase CDS,1739823,1740287,465,reverse,PP_1535,32.49,43.99
putative Methyltransferase,1739823,1740287,465,reverse,,32.49,43.99
hypothetical protein CDS,1740302,1740685,384,reverse,PP_1536,18.14,24.56
hypothetical protein,1740302,1740685,384,reverse,,18.14,24.56
hypothetical protein CDS,1740682,1740909,228,reverse,PP_1537,37.70,51.04
hypothetical protein,1740682,1740909,228,reverse,,37.70,51.04
hypothetical protein CDS,1740906,1741163,258,reverse,PP_5472,30.86,41.78
hypothetical protein,1740906,1741163,258,reverse,,30.86,41.78
hypothetical protein CDS,1741160,1741912,753,reverse,PP_1538,16.94,22.94
hypothetical protein,1741160,1741912,753,reverse,,16.94,22.94
hypothetical protein CDS,1741996,1742862,867,reverse,PP_1539,46.23,62.59
hypothetical protein,1741996,1742862,867,reverse,,46.23,62.59
hypothetical protein CDS,1742876,1743172,297,reverse,PP_1540,86.82,117.54
hypothetical protein,1742876,1743172,297,reverse,,86.82,117.54
putative Methyltransferase CDS,1743291,1744211,921,reverse,PP_1541,22.00,29.79
putative Methyltransferase,1743291,1744211,921,reverse,,22.00,29.79
hypothetical protein CDS,1744278,1744874,597,reverse,PP_1542,53.95,73.04
hypothetical protein,1744278,1744874,597,reverse,,53.95,73.04
hypothetical protein CDS,1745215,1745760,546,reverse,PP_1543,58.00,78.52
hypothetical protein,1745215,1745760,546,reverse,,58.00,78.52
hypothetical protein CDS,1746079,1746465,387,reverse,PP_1544,91.64,124.07
hypothetical protein,1746079,1746465,387,reverse,,91.64,124.07
hypothetical protein CDS,1746547,1747005,459,reverse,PP_1545,41.79,56.58
hypothetical protein,1746547,1747005,459,reverse,,41.79,56.58
hypothetical protein CDS,1747002,1747271,270,reverse,PP_1546,39.88,53.99
hypothetical protein,1747002,1747271,270,reverse,,39.88,53.99
LuxR family transcriptional regulator CDS,1747290,1747508,219,reverse,PP_5473,35.94,48.66
LuxR family transcriptional regulator,1747290,1747508,219,reverse,,35.94,48.66
hypothetical protein CDS,1748039,1748233,195,reverse,PP_5474,60.32,81.66
hypothetical protein,1748039,1748233,195,reverse,,60.32,81.66
hypothetical protein CDS,1748230,1748667,438,reverse,PP_1548,65.69,88.93
hypothetical protein,1748230,1748667,438,reverse,,65.69,88.93
hypothetical protein CDS,1748999,1749319,321,forward,PP_5744,112.74,152.64
hypothetical protein,1748999,1749319,321,forward,,112.74,152.64
Cro/CI family transcriptional regulator CDS,1749384,1750235,852,reverse,PP_1549,42.90,58.08
Cro/CI family transcriptional regulator,1749384,1750235,852,reverse,,42.90,58.08
Cro/CI family transcriptional regulator CDS,1750324,1750500,177,forward,PP_1550,13.29,17.99
Cro/CI family transcriptional regulator,1750324,1750500,177,forward,,13.29,17.99
replication protein O CDS,1750642,1751496,855,forward,PP_1551,11.64,15.76
replication protein O,1750642,1751496,855,forward,,11.64,15.76
replication protein CDS,1751594,1752298,705,forward,PP_1552,3.59,4.86
replication protein,1751594,1752298,705,forward,,3.59,4.86
hypothetical protein CDS,1752301,1752597,297,forward,PP_1553,0.91,1.24
hypothetical protein,1752301,1752597,297,forward,,0.91,1.24
hypothetical protein CDS,1752594,1753016,423,forward,PP_1554,1.28,1.74
hypothetical protein,1752594,1753016,423,forward,,1.28,1.74
putative Phage integrase CDS,1753031,1754302,1272,forward,PP_1555,4.98,6.74
putative Phage integrase,1753031,1754302,1272,forward,,4.98,6.74
hypothetical protein CDS,1754299,1754619,321,forward,PP_1556,5.92,8.01
hypothetical protein,1754299,1754619,321,forward,,5.92,8.01
hypothetical protein CDS,1754592,1754933,342,forward,PP_1557,7.41,10.03
hypothetical protein,1754592,1754933,342,forward,,7.41,10.03
hypothetical protein CDS,1754944,1755285,342,forward,PP_1558,12.17,16.48
hypothetical protein,1754944,1755285,342,forward,,12.17,16.48
holin CDS,1755485,1755808,324,forward,PP_1559,5.03,6.81
holin,1755485,1755808,324,forward,,5.03,6.81
hypothetical protein CDS,1755869,1756051,183,forward,PP_1560,2.97,4.02
hypothetical protein,1755869,1756051,183,forward,,2.97,4.02
holin CDS,1756042,1756410,369,forward,PP_1561,5.88,7.97
holin,1756042,1756410,369,forward,,5.88,7.97
terminase small subunit CDS,1756538,1756921,384,forward,PP_1562,6.83,9.25
terminase small subunit,1756538,1756921,384,forward,,6.83,9.25
terminase large subunit CDS,1756945,1758630,1686,forward,PP_1563,6.92,9.37
terminase large subunit,1756945,1758630,1686,forward,,6.92,9.37
hypothetical protein CDS,1758642,1758806,165,forward,PP_1564,13.16,17.82
hypothetical protein,1758642,1758806,165,forward,,13.16,17.82
HK97 family portal protein CDS,1758838,1760133,1296,forward,PP_1565,14.38,19.47
HK97 family portal protein,1758838,1760133,1296,forward,,14.38,19.47
peptidase U35 CDS,1760130,1760831,702,forward,PP_1566,21.78,29.49
peptidase U35,1760130,1760831,702,forward,,21.78,29.49
capsid protein CDS,1760853,1762097,1245,forward,PP_1567,55.74,75.46
capsid protein,1760853,1762097,1245,forward,,55.74,75.46
hypothetical protein CDS,1762139,1762363,225,forward,PP_1568,117.42,158.97
hypothetical protein,1762139,1762363,225,forward,,117.42,158.97
hypothetical protein CDS,1762367,1762843,477,forward,PP_1569,3.60,4.88
hypothetical protein,1762367,1762843,477,forward,,3.60,4.88
head-tail adaptor CDS,1762843,1763184,342,forward,PP_1570,6.08,8.24
head-tail adaptor,1762843,1763184,342,forward,,6.08,8.24
hypothetical protein CDS,1763177,1763662,486,forward,PP_1571,5.58,7.56
hypothetical protein,1763177,1763662,486,forward,,5.58,7.56
hypothetical protein CDS,1763659,1764027,369,forward,PP_1572,8.83,11.95
hypothetical protein,1763659,1764027,369,forward,,8.83,11.95
major tail protein CDS,1764093,1764827,735,forward,PP_1573,16.37,22.16
major tail protein,1764093,1764827,735,forward,,16.37,22.16
hypothetical protein CDS,1764836,1765306,471,forward,PP_1574,35.54,48.11
hypothetical protein,1764836,1765306,471,forward,,35.54,48.11
hypothetical protein CDS,1765369,1765530,162,forward,PP_1575,13.40,18.15
hypothetical protein,1765369,1765530,162,forward,,13.40,18.15
immunity protein CDS,1765592,1765915,324,forward,PP_1576,53.62,72.59
immunity protein,1765592,1765915,324,forward,,53.62,72.59
lambda family tail tape meausure protein CDS,1765962,1768403,2442,forward,PP_1577,14.23,19.26
lambda family tail tape meausure protein,1765962,1768403,2442,forward,,14.23,19.26
hypothetical protein CDS,1768400,1768879,480,forward,PP_1578,3.77,5.10
hypothetical protein,1768400,1768879,480,forward,,3.77,5.10
hypothetical protein CDS,1768876,1769256,381,forward,PP_5475,6.65,9.00
hypothetical protein,1768876,1769256,381,forward,,6.65,9.00
hypothetical protein CDS,1769253,1772252,3000,forward,PP_1579,5.13,6.94
hypothetical protein,1769253,1772252,3000,forward,,5.13,6.94
hypothetical protein CDS,1772262,1772717,456,forward,PP_1580,13.49,18.27
hypothetical protein,1772262,1772717,456,forward,,13.49,18.27
BNR domain-containing protein CDS,1772818,1774809,1992,forward,PP_1581,19.26,26.07
BNR domain-containing protein,1772818,1774809,1992,forward,,19.26,26.07
hypothetical protein CDS,1774821,1775897,1077,forward,PP_1582,16.30,22.06
hypothetical protein,1774821,1775897,1077,forward,,16.30,22.06
structural protein P5 CDS,1775925,1776401,477,forward,PP_1583,7.59,10.27
structural protein P5,1775925,1776401,477,forward,,7.59,10.27
hypothetical protein CDS,1776398,1776898,501,forward,PP_1584,10.47,14.18
hypothetical protein,1776398,1776898,501,forward,,10.47,14.18
hypothetical protein CDS,1776964,1777266,303,forward,PP_5476,17.92,24.26
hypothetical protein,1776964,1777266,303,forward,,17.92,24.26
antidote protein CDS,1777558,1777857,300,reverse,PP_1585,48.86,66.14
antidote protein,1777558,1777857,300,reverse,,48.86,66.14
killer protein CDS,1777866,1778144,279,reverse,PP_1586,23.35,31.61
killer protein,1777866,1778144,279,reverse,,23.35,31.61
NhaP-type Na+(K+)/H+ antiporter CDS,1778341,1780041,1701,forward,PP_1587,14.36,19.44
NhaP-type Na (K )/H  antiporter,1778341,1780041,1701,forward,,14.36,19.44
dapC CDS,1780147,1781343,1197,reverse,PP_1588,7.11,9.62
"N-succinyl-L,L-diaminopimelate aminotransferase",1780147,1781343,1197,reverse,,7.11,9.62
glnD CDS,1781374,1784076,2703,reverse,PP_1589,18.21,24.65
uridylyltransferase,1781374,1784076,2703,reverse,,18.21,24.65
map CDS,1784118,1784900,783,reverse,PP_1590,55.93,75.72
methionine aminopeptidase,1784118,1784900,783,reverse,,55.93,75.72
rpsB CDS,1785247,1785984,738,forward,PP_1591,28.93,39.17
30S ribosomal protein S2,1785247,1785984,738,forward,,28.93,39.17
tsf CDS,1786170,1787033,864,forward,PP_1592,15.92,21.55
elongation factor Ts,1786170,1787033,864,forward,,15.92,21.55
pyrH CDS,1787215,1787958,744,forward,PP_1593,50.59,68.49
uridylate kinase,1787215,1787958,744,forward,,50.59,68.49
frr CDS,1787955,1788512,558,forward,PP_1594,46.05,62.34
ribosome-recycling factor,1787955,1788512,558,forward,,46.05,62.34
uppS CDS,1788528,1789283,756,forward,PP_1595,2.39,3.24
"(2E,6E)-farnesyl-diphosphate specific ditrans,polycis-undecaprenyl-diphosphate synthase",1788528,1789283,756,forward,,2.39,3.24
cdsA,1789283,1790098,816,forward,PP_1596,4.77,6.45
CTP:phosphatidate cytidyltransferase,1789283,1790098,816,forward,,4.77,6.45
dxr CDS,1790071,1791285,1215,forward,PP_1597,7.82,10.59
1-deoxy-D-xylulose-5-phosphate reductoisomerase,1790071,1791285,1215,forward,,7.82,10.59
rseP CDS,1791351,1792709,1359,forward,PP_1598,49.13,66.52
regulatory intramembrane protein RIP,1791351,1792709,1359,forward,,49.13,66.52
bamA-I CDS,1792783,1795143,2361,forward,PP_1599,15.29,20.70
outer membrane protein assembly factor,1792783,1795143,2361,forward,,15.29,20.70
Skp-like protein CDS,1795188,1795691,504,forward,PP_1600,23.52,31.84
Skp-like protein,1795188,1795691,504,forward,,23.52,31.84
lpxD CDS,1795693,1796748,1056,forward,PP_1601,23.30,31.55
UDP-3-O-acylglucosamine N-acyltransferase,1795693,1796748,1056,forward,,23.30,31.55
fabZ CDS,1796812,1797303,492,forward,PP_1602,45.97,62.24
3-hydroxyacyl-ACP dehydratase FabZ,1796812,1797303,492,forward,,45.97,62.24
lpxA CDS,1797300,1798076,777,forward,PP_1603,10.83,14.66
acyl-[acyl-carrier-protein]--UDP-N- acetylglucosamine O-acyltransferase,1797300,1798076,777,forward,,10.83,14.66
lpxB CDS,1798078,1799205,1128,forward,PP_1604,4.57,6.19
lipid-A-disaccharide synthase,1798078,1799205,1128,forward,,4.57,6.19
rnhB CDS,1799207,1799830,624,forward,PP_1605,5.22,7.07
ribonuclease HII,1799207,1799830,624,forward,,5.22,7.07
dnaEA CDS,1800017,1803541,3525,forward,PP_1606,8.42,11.40
DNA polymerase III subunit alpha,1800017,1803541,3525,forward,,8.42,11.40
accA CDS,1803648,1804595,948,forward,PP_1607,69.29,93.81
acetyl-CoA carboxylase carboxyltransferase subunit alpha,1803648,1804595,948,forward,,69.29,93.81
tilS CDS,1804767,1806050,1284,forward,PP_1608,11.70,15.84
tRNA lysidine(34) synthetase TilS,1804767,1806050,1284,forward,,11.70,15.84
hypothetical protein CDS,1806096,1806236,141,forward,PP_1609,242.55,328.38
hypothetical protein,1806096,1806236,141,forward,,242.55,328.38
pyrG CDS,1806318,1807946,1629,forward,PP_1610,36.32,49.18
CTP synthase,1806318,1807946,1629,forward,,36.32,49.18
kdsA-I CDS,1807950,1808795,846,forward,PP_1611,8.56,11.58
2-dehydro-3-deoxyphosphooctonate aldolase,1807950,1808795,846,forward,,8.56,11.58
eno CDS,1808950,1810239,1290,forward,PP_1612,29.18,39.50
enolase,1808950,1810239,1290,forward,,29.18,39.50
ftsB CDS,1810408,1810689,282,forward,PP_1613,80.21,108.59
cell division protein,1810408,1810689,282,forward,,80.21,108.59
ispD CDS,1810686,1811393,708,forward,PP_1614,31.95,43.25
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase,1810686,1811393,708,forward,,31.95,43.25
LysR family transcriptional regulator CDS,1811521,1812417,897,reverse,PP_1615,20.98,28.40
LysR family transcriptional regulator,1811521,1812417,897,reverse,,20.98,28.40
frmA CDS,1812522,1813637,1116,forward,PP_1616,53.75,72.77
glutathione-dependent formaldehyde dehydrogenase,1812522,1813637,1116,forward,,53.75,72.77
frmC CDS,1813646,1814500,855,forward,PP_1617,29.31,39.68
S-formylglutathione hydrolase/S-lactoylglutathione hydrolase,1813646,1814500,855,forward,,29.31,39.68
ispF CDS,1814613,1815086,474,forward,PP_1618,25.58,34.63
"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",1814613,1815086,474,forward,,25.58,34.63
truD CDS,1815083,1816141,1059,forward,PP_1619,21.79,29.49
tRNA pseudouridine(13) synthase TruD,1815083,1816141,1059,forward,,21.79,29.49
surE CDS,1816129,1816878,750,forward,PP_1620,16.65,22.54
5'-nucleotidase SurE,1816129,1816878,750,forward,,16.65,22.54
pcm CDS,1816857,1817552,696,forward,PP_1621,23.53,31.85
protein-L-isoaspartate O-methyltransferase,1816857,1817552,696,forward,,23.53,31.85
M23B subfamily metallopeptidase CDS,1817859,1818647,789,forward,PP_1622,2839.03,3843.63
M23B subfamily metallopeptidase,1817859,1818647,789,forward,,2839.03,3843.63
rpoS CDS,1818756,1819763,1008,forward,PP_1623,2060.84,2790.06
RNA polymerase sigma S factor,1818756,1819763,1008,forward,,2060.84,2790.06
group II intron-encoding maturase CDS,1820238,1821659,1422,forward,PP_1624,7.76,10.51
group II intron-encoding maturase,1820238,1821659,1422,forward,,7.76,10.51
fdxA CDS,1822216,1822539,324,reverse,PP_1625,36.30,49.15
ferredoxin 1,1822216,1822539,324,reverse,,36.30,49.15
mutS CDS,1822680,1825253,2574,reverse,PP_1626,4.15,5.62
DNA mismatch repair protein MutS,1822680,1825253,2574,reverse,,4.15,5.62
hypothetical protein CDS,1825414,1826505,1092,forward,PP_1627,4.31,5.83
hypothetical protein,1825414,1826505,1092,forward,,4.31,5.83
pncC CDS,1826561,1827043,483,forward,PP_1628,17.23,23.33
NMN amidohydrolase,1826561,1827043,483,forward,,17.23,23.33
recA CDS,1827147,1828214,1068,forward,PP_1629,139.36,188.67
recombinase RecA,1827147,1828214,1068,forward,,139.36,188.67
recX CDS,1828236,1828706,471,forward,PP_1630,31.70,42.91
regulatory protein RecX,1828236,1828706,471,forward,,31.70,42.91
hypothetical protein CDS,1828983,1830101,1119,reverse,PP_1631,512.78,694.22
hypothetical protein,1828983,1830101,1119,reverse,,512.78,694.22
